DATE,gold_close,gold_open,gold_high,gold_low,gold_change_pct,gpr_index,gpr_action,gpr_threat,log_price_change,open_close_diff
2018-02-16,1347.86,1353.29,1361.84,1344.78,-0.4,53.12,48.14,48.18,-0.004027904570543692,-0.009999999999990905
2018-02-19,1346.69,1347.5,1351.35,1345.99,-0.09,91.54,57.04,142.72,-0.0008684196422628645,-0.35999999999989996
2018-02-20,1329.49,1346.74,1348.21,1328.22,-1.28,91.38,100.21,75.99,-0.012854319839537196,0.049999999999954525
2018-02-21,1324.26,1329.82,1336.58,1322.6,-0.39,72.12,28.76,95.95,-0.003941597189778266,0.32999999999992724
2018-02-22,1331.51,1323.93,1332.2,1320.69,0.55,53.79,53.62,44.73,0.005459823712146063,-0.32999999999992724
2018-02-23,1328.94,1331.8,1332.23,1325.58,-0.19,74.93,78.63,72.14,-0.001932004585244813,0.2899999999999636
2018-02-26,1333.16,1327.56,1340.91,1326.42,0.32,90.38,45.05,120.25,0.003170432015946624,-1.3800000000001091
2018-02-27,1318.2,1333.13,1336.74,1313.32,-1.12,65.60,37.37,77.92,-0.011284894364566042,-0.029999999999972715
2018-02-28,1318.05,1318.53,1322.82,1315.8,-0.01,70.13,57.58,89.19,-0.00011379800865778195,0.32999999999992724
2018-03-01,1316.55,1318.53,1321.3,1302.99,-0.11,93.71,112.10,70.13,-0.0011386929037255334,0.4800000000000182
2018-03-02,1322.2,1316.51,1325.51,1314.93,0.43,151.31,48.92,224.44,0.00428233719324157,-0.03999999999996362
2018-03-05,1320.01,1323.75,1327.92,1317.26,-0.17,108.15,79.86,119.91,-0.00165770359018138,1.5499999999999545
2018-03-06,1334.46,1320.36,1338.89,1319.91,1.09,88.45,44.09,110.33,0.010887403313111322,0.34999999999990905
2018-03-07,1325.54,1334.5,1340.47,1321.95,-0.67,134.18,58.52,195.26,-0.00670679205706465,0.03999999999996362
2018-03-08,1322.35,1325.84,1329.39,1319.19,-0.24,106.10,39.17,150.31,-0.002409466815693593,0.2999999999999545
2018-03-09,1323.7,1322.32,1325.15,1313.05,0.1,101.21,62.09,135.94,0.001020388970075638,-0.029999999999972715
2018-03-12,1323.05,1323.69,1324.67,1315.39,-0.05,135.90,42.34,197.76,-0.0004911684239672484,-0.009999999999990905
2018-03-13,1326.39,1322.81,1328.66,1316.79,0.25,119.59,63.58,145.85,0.002521288852992633,-0.2400000000000091
2018-03-14,1325.0,1326.42,1330.42,1321.91,-0.1,95.00,24.71,151.12,-0.0010485067284280582,0.029999999999972715
2018-03-15,1316.26,1324.39,1328.16,1315.05,-0.66,189.41,75.53,287.0,-0.006618077660066347,-0.6099999999999
2018-03-16,1314.0,1317.11,1322.67,1310.31,-0.17,173.33,38.40,275.45,-0.0017184617157004149,0.849999999999909
2018-03-19,1316.94,1313.94,1320.07,1307.89,0.22,95.19,66.43,110.81,0.0022349435743636583,-0.05999999999994543
2018-03-20,1311.21,1317.0,1318.66,1307.31,-0.44,134.78,62.02,181.05,-0.004360488616795689,0.05999999999994543
2018-03-21,1332.17,1311.28,1336.96,1309.98,1.6,171.26,107.83,232.35,0.015858816582125488,0.06999999999993634
2018-03-22,1328.95,1332.15,1335.23,1324.88,-0.24,162.07,110.34,184.07,-0.0024200348511247177,-0.01999999999998181
2018-03-23,1347.22,1329.17,1350.66,1329.17,1.37,84.12,71.88,93.26,0.013654053250443528,0.22000000000002728
2018-03-26,1353.46,1347.91,1356.37,1343.55,0.46,81.38,38.18,103.49,0.004621066623376029,0.6900000000000546
2018-03-27,1344.71,1353.51,1357.06,1340.16,-0.65,90.82,95.31,119.24,-0.006485900201811455,0.049999999999954525
2018-03-28,1324.99,1345.74,1347.39,1323.59,-1.47,91.53,86.90,101.48,-0.014773464183101456,1.0299999999999727
2018-03-29,1325.0,1325.41,1329.32,1322.21,0.0,176.91,105.82,213.3,7.547198291369953e-06,0.42000000000007276
2018-04-02,1341.35,1326.2,1345.26,1324.9,1.23,139.22,105.29,151.7,0.01226411006126364,1.2000000000000455
2018-04-03,1332.83,1340.69,1342.87,1329.18,-0.64,105.72,120.45,83.72,-0.006372068318730432,-0.6599999999998545
2018-04-04,1333.35,1332.82,1348.45,1331.59,0.04,70.67,79.26,58.76,0.00039007119293783636,-0.009999999999990905
2018-04-05,1326.55,1333.02,1335.29,1322.8,-0.51,69.10,34.44,93.37,-0.005112985310834376,-0.32999999999992724
2018-04-06,1333.2,1326.38,1335.59,1321.47,0.5,100.50,104.20,120.34,0.005000480388625434,-0.16999999999984539
2018-04-09,1336.24,1333.14,1338.36,1326.98,0.23,102.21,120.42,115.9,0.002277632248107503,-0.05999999999994543
2018-04-10,1340.05,1336.87,1343.55,1331.81,0.29,213.29,234.33,188.22,0.002847226999971767,0.6299999999998818
2018-04-11,1353.29,1339.94,1365.61,1339.68,0.99,102.49,49.05,136.36,0.009831738028929338,-0.10999999999989996
2018-04-12,1335.48,1352.7,1353.6,1333.96,-1.32,296.52,320.95,302.92,-0.01324788693725933,-0.5899999999999181
2018-04-13,1345.46,1335.2,1347.5,1335.2,0.75,117.61,93.80,136.91,0.007445184226338322,-0.2799999999999727
2018-04-16,1345.91,1344.58,1350.89,1340.17,0.03,194.29,193.69,226.18,0.00033440218490469667,-0.8800000000001091
2018-04-17,1347.29,1345.65,1349.8,1337.73,0.1,178.37,59.27,261.32,0.001024803297768803,-0.2599999999999909
2018-04-18,1349.32,1347.5,1356.14,1342.1,0.15,234.36,26.96,367.27,0.001505594345099531,0.21000000000003638
2018-04-19,1345.6,1349.33,1355.12,1341.23,-0.28,214.14,174.27,225.3,-0.0027607516087616757,0.009999999999990905
2018-04-20,1335.12,1346.06,1346.56,1335.07,-0.78,71.07,31.49,91.93,-0.007818834783536188,0.4600000000000364
2018-04-23,1325.0,1335.81,1336.38,1322.81,-0.76,88.52,74.31,100.73,-0.007608716014824843,0.6900000000000546
2018-04-24,1330.68,1324.71,1333.04,1322.6,0.43,150.57,58.11,218.1,0.004277630332802281,-0.2899999999999636
2018-04-25,1323.33,1330.12,1332.4,1318.9,-0.55,193.13,117.19,244.38,-0.005538802634858589,-0.5600000000001728
2018-04-26,1317.28,1322.39,1326.96,1315.45,-0.46,146.27,85.78,207.48,-0.004582282568150423,-0.9399999999998272
2018-04-27,1322.8,1317.57,1326.11,1316.26,0.42,91.80,53.39,114.51,0.004181697557521886,0.2899999999999636
2018-04-30,1315.36,1322.81,1325.34,1310.51,-0.56,134.54,111.00,138.88,-0.005640309703814509,0.009999999999990905
2018-05-01,1303.97,1315.58,1316.69,1301.88,-0.87,155.35,72.88,197.56,-0.0086969353168394,0.22000000000002728
2018-05-02,1304.85,1304.38,1313.8,1303.94,0.07,186.62,160.68,239.83,0.0006746345346755898,0.41000000000008185
2018-05-03,1312.09,1305.18,1318.91,1305.02,0.55,125.34,44.63,193.56,0.0055331940906454624,0.3300000000001546
2018-05-04,1315.05,1312.3,1315.61,1308.41,0.23,139.02,23.76,217.98,0.0022534019903993367,0.21000000000003638
2018-05-07,1314.3,1315.03,1319.22,1310.29,-0.06,79.70,39.73,99.41,-0.0005704832147417826,-0.01999999999998181
2018-05-08,1314.47,1313.57,1318.08,1306.2,0.01,125.37,48.07,168.4,0.00012933805562079535,-0.7300000000000182
2018-05-09,1312.78,1314.46,1317.78,1304.48,-0.13,284.19,132.80,413.54,-0.0012865164967907387,-0.009999999999990905
2018-05-10,1321.39,1312.12,1323.14,1310.89,0.66,233.39,73.48,367.72,0.00653718678916333,-0.6600000000000819
2018-05-11,1318.22,1321.57,1326.49,1317.94,-0.24,163.63,79.58,225.67,-0.0024018711279116807,0.1799999999998363
2018-05-14,1312.82,1318.56,1322.76,1312.82,-0.41,125.73,77.14,184.97,-0.0041048464351677695,0.33999999999991815
2018-05-15,1290.64,1313.09,1315.24,1288.71,-1.69,112.64,66.55,159.58,-0.017039275914987783,0.2699999999999818
2018-05-16,1291.03,1290.32,1297.67,1287.01,0.03,150.57,123.62,147.3,0.00030213001891525213,-0.3200000000001637
2018-05-17,1291.0,1291.13,1295.29,1286.41,0.0,152.69,67.65,218.67,-2.323753016137255e-05,0.10000000000013642
2018-05-18,1292.5,1291.35,1295.26,1286.81,0.12,92.46,80.15,106.97,0.0011612155359416768,0.34999999999990905
2018-05-21,1292.68,1290.9,1293.53,1282.15,0.01,125.67,60.13,175.55,0.00013925529386037857,-1.599999999999909
2018-05-22,1291.32,1292.85,1296.44,1287.8,-0.11,81.85,28.80,120.11,-0.0010526316761433731,0.16999999999984539
2018-05-23,1293.75,1291.5,1298.59,1288.61,0.19,179.17,99.69,214.82,0.0018800270133779405,0.18000000000006366
2018-05-24,1304.88,1294.06,1306.97,1292.91,0.86,153.59,16.55,248.53,0.008566104492095787,0.30999999999994543
2018-05-25,1301.61,1304.44,1308.24,1300.05,-0.25,140.56,37.87,214.8,-0.0025091227785853897,-0.44000000000005457
2018-05-28,1298.11,1298.74,1300.47,1295.62,-0.27,102.57,36.09,140.48,-0.0026925992911618056,-2.869999999999891
2018-05-29,1298.86,1298.68,1307.14,1294.3,0.06,71.24,10.15,110.01,0.0005775962147049826,0.5700000000001637
2018-05-30,1301.48,1299.02,1304.7,1295.75,0.2,141.91,105.09,202.29,0.0020151217814515007,0.16000000000008185
2018-05-31,1298.32,1301.51,1306.86,1297.9,-0.24,92.14,104.98,80.26,-0.0024309574245576808,0.029999999999972715
2018-06-01,1293.14,1298.98,1300.72,1289.52,-0.4,186.23,63.20,263.59,-0.003997751768426205,0.6600000000000819
2018-06-04,1291.98,1293.16,1298.47,1290.27,-0.09,146.14,29.14,218.74,-0.0008974438926285137,0.01999999999998181
2018-06-05,1296.13,1292.34,1300.94,1289.79,0.32,178.04,64.54,242.25,0.003206976177048321,0.35999999999989996
2018-06-06,1297.0,1297.15,1302.85,1294.63,0.07,108.61,33.32,159.78,0.0006710037928238186,1.0199999999999818
2018-06-07,1297.12,1296.41,1303.48,1295.08,0.01,88.73,42.12,119.46,9.25169229530855e-05,-0.5899999999999181
2018-06-08,1298.75,1297.32,1301.27,1294.2,0.13,116.16,44.83,155.8,0.0012558411740402836,0.20000000000004547
2018-06-11,1300.14,1299.17,1302.57,1294.13,0.11,135.01,48.07,192.45,0.0010696875454831523,0.42000000000007276
2018-06-12,1295.97,1300.09,1300.88,1293.0,-0.32,155.89,69.07,208.84,-0.0032125014627708637,-0.0500000000001819
2018-06-13,1299.71,1295.47,1301.53,1292.55,0.29,140.87,56.18,200.81,0.0028817131450441717,-0.5
2018-06-14,1302.22,1299.85,1309.69,1297.34,0.19,188.49,135.93,220.09,0.001929337667493186,0.13999999999987267
2018-06-15,1279.84,1302.15,1303.92,1275.85,-1.72,69.98,23.26,96.99,-0.017335430208174928,-0.06999999999993634
2018-06-18,1278.31,1279.16,1282.02,1277.08,-0.12,47.08,34.13,56.94,-0.0011961770673588328,-0.6799999999998363
2018-06-19,1274.76,1278.41,1284.46,1270.39,-0.28,99.42,36.04,142.8,-0.002780967453230495,0.10000000000013642
2018-06-20,1268.1,1274.75,1276.64,1267.8,-0.52,121.34,72.58,141.26,-0.005238208339068461,-0.009999999999990905
2018-06-21,1267.2,1268.58,1270.49,1261.22,-0.07,93.60,73.03,121.82,-0.0007099751806924272,0.4800000000000182
2018-06-22,1269.28,1267.7,1271.79,1266.9,0.16,57.31,22.85,82.6,0.0016400684935313067,0.5
2018-06-25,1266.0,1272.66,1273.54,1264.8,-0.26,87.78,64.48,107.57,-0.002587486849571299,3.380000000000109
2018-06-26,1258.99,1265.72,1268.03,1254.51,-0.55,137.23,56.61,212.49,-0.005552511503074001,-0.2799999999999727
2018-06-27,1252.02,1258.21,1260.52,1250.7,-0.55,130.60,63.13,164.55,-0.005551565227699187,-0.7799999999999727
2018-06-28,1248.28,1251.91,1254.65,1245.71,-0.3,88.44,64.12,100.29,-0.0029916432343272616,-0.10999999999989996
2018-06-29,1253.0,1247.74,1256.38,1246.51,0.38,141.04,98.81,164.83,0.003774072157047139,-0.5399999999999636
2018-07-02,1241.97,1253.5,1254.61,1239.59,-0.88,123.03,72.68,143.98,-0.008841847283742998,0.5
2018-07-03,1252.93,1242.21,1257.41,1237.81,0.88,146.82,137.22,129.71,0.008785979801396638,0.2400000000000091
2018-07-04,1256.95,1252.42,1261.85,1252.16,0.32,49.22,19.63,65.49,0.003203343137975492,-0.5099999999999909
2018-07-05,1257.76,1256.9,1260.17,1251.08,0.06,119.57,97.13,117.84,0.0006442094937489622,-0.049999999999954525
2018-07-06,1254.99,1257.97,1259.53,1252.93,-0.22,128.33,63.97,166.74,-0.0022047566387977838,0.21000000000003638
2018-07-09,1257.76,1255.12,1266.26,1255.12,0.22,170.47,174.53,137.92,0.002204756638797753,0.12999999999988177
2018-07-10,1255.65,1257.69,1260.7,1247.23,-0.17,121.88,78.11,144.78,-0.0016789942712712106,-0.06999999999993634
2018-07-11,1242.16,1255.81,1257.27,1241.29,-1.07,125.25,68.89,150.83,-0.010801567101260744,0.15999999999985448
2018-07-12,1247.14,1242.06,1248.94,1241.38,0.4,172.86,88.17,247.37,0.004001130152051444,-0.10000000000013642
2018-07-13,1241.52,1247.51,1248.54,1237.1,-0.45,125.48,164.40,119.24,-0.004516494461596539,0.36999999999989086
2018-07-16,1240.82,1241.76,1246.29,1238.49,-0.06,168.76,115.37,232.55,-0.0005639839978041637,0.2400000000000091
2018-07-17,1227.51,1240.83,1245.35,1225.97,-1.07,100.80,91.35,114.29,-0.010784724090562052,0.009999999999990905
2018-07-18,1227.18,1227.73,1229.92,1221.56,-0.03,88.57,44.15,117.84,-0.0002688730568731038,0.22000000000002728
2018-07-19,1222.8,1227.42,1229.27,1211.48,-0.36,143.05,169.35,118.95,-0.0035755432014505564,0.2400000000000091
2018-07-20,1231.76,1223.49,1232.68,1215.84,0.73,54.10,16.59,76.13,0.007300729904984025,0.6900000000000546
2018-07-23,1224.54,1231.28,1235.49,1222.08,-0.59,161.71,87.93,195.59,-0.005878777668529262,-0.4800000000000182
2018-07-24,1224.55,1225.06,1229.83,1218.25,0.0,161.13,94.49,189.15,8.16629850266408e-06,0.5199999999999818
2018-07-25,1231.61,1224.31,1234.64,1223.1,0.58,105.16,69.89,153.03,0.005748826985069825,-0.2400000000000091
2018-07-26,1222.67,1231.31,1235.57,1222.17,-0.73,107.87,161.31,82.22,-0.007285264550824797,-0.2999999999999545
2018-07-27,1223.38,1222.88,1227.64,1217.34,0.06,119.33,106.66,143.71,0.0005805278060056378,0.21000000000003638
2018-07-30,1221.8,1223.05,1225.59,1219.05,-0.13,118.86,51.52,154.7,-0.0012923385762208413,-0.3300000000001546
2018-07-31,1223.83,1221.73,1228.74,1214.82,0.17,109.94,76.25,119.24,0.0016601043217611372,-0.06999999999993634
2018-08-01,1216.05,1224.0,1225.36,1215.76,-0.64,140.03,61.07,189.21,-0.0063773844356017515,0.17000000000007276
2018-08-02,1207.96,1215.25,1221.42,1207.2,-0.67,121.88,78.11,144.78,-0.006674914738080668,-0.7999999999999545
2018-08-03,1213.43,1208.01,1220.41,1204.4,0.45,147.88,42.12,231.88,0.004518073755089789,0.049999999999954525
2018-08-06,1206.94,1214.1,1218.69,1206.93,-0.53,162.55,111.76,177.11,-0.005362829281742619,0.6699999999998454
2018-08-07,1211.02,1207.67,1216.54,1207.67,0.34,200.46,89.93,258.36,0.0033747488562551895,0.7300000000000182
2018-08-08,1213.61,1210.7,1216.26,1206.29,0.21,129.06,66.71,166.94,0.002136409254291179,-0.31999999999993634
2018-08-09,1212.35,1213.89,1217.65,1210.72,-0.1,170.89,34.95,262.33,-0.0010387641290856258,0.2800000000002001
2018-08-10,1211.3,1212.56,1217.48,1205.85,-0.09,121.94,64.83,162.23,-0.0008664617957965159,0.21000000000003638
2018-08-13,1193.64,1211.26,1214.23,1191.75,-1.46,142.48,81.16,169.25,-0.014686701070433532,-0.03999999999996362
2018-08-14,1194.03,1194.17,1199.04,1192.14,0.03,136.40,77.70,186.33,0.0003266783127218419,0.5299999999999727
2018-08-15,1174.88,1194.5,1195.22,1173.33,-1.6,111.39,67.59,128.87,-0.016168125561744365,0.4700000000000273
2018-08-16,1174.16,1175.73,1182.59,1160.56,-0.06,128.16,88.46,155.76,-0.000613016400357046,0.849999999999909
2018-08-17,1184.77,1173.72,1185.42,1172.03,0.9,107.13,34.18,156.79,0.008995664600833538,-0.44000000000005457
2018-08-20,1190.53,1183.71,1191.21,1182.63,0.49,106.86,168.20,112.24,0.004849923201648628,-1.0599999999999454
2018-08-21,1196.12,1190.59,1197.38,1187.5,0.47,152.00,52.25,209.2,0.004684398820147831,0.05999999999994543
2018-08-22,1195.51,1196.68,1201.91,1192.45,-0.05,119.33,66.62,158.76,-0.0005101123612159601,0.5600000000001728
2018-08-23,1185.31,1195.83,1197.0,1183.67,-0.85,120.29,147.59,123.11,-0.00856852883179494,0.31999999999993634
2018-08-24,1205.97,1185.32,1208.87,1183.32,1.74,44.46,35.46,51.76,0.017279878623274413,0.009999999999990905
2018-08-27,1211.35,1206.92,1212.75,1202.84,0.45,109.46,57.43,182.04,0.004451217780829767,0.9500000000000455
2018-08-28,1201.26,1211.45,1214.68,1199.41,-0.83,134.44,32.17,214.64,-0.008364434225003482,0.10000000000013642
2018-08-29,1206.66,1201.28,1207.73,1200.9,0.45,139.90,143.97,165.12,0.0044852063629035425,0.01999999999998181
2018-08-30,1199.88,1206.32,1208.18,1196.32,-0.56,86.17,38.18,119.41,-0.0056346604988081585,-0.3400000000001455
2018-08-31,1201.09,1200.34,1209.17,1198.43,0.1,62.03,41.23,68.78,0.001007926048586987,0.459999999999809
2018-09-03,1201.15,1200.59,1204.59,1196.11,0.01,94.17,55.22,119.76,4.995337685889225e-05,-0.5
2018-09-04,1191.35,1201.29,1202.31,1189.55,-0.82,14.36,9.54,15.92,-0.008192313320546313,0.13999999999987267
2018-09-05,1196.75,1191.18,1198.82,1191.1,0.45,85.93,102.80,64.31,0.004522431391960569,-0.16999999999984539
2018-09-06,1200.14,1197.19,1207.36,1195.59,0.28,97.69,35.41,132.93,0.002828667365113779,0.44000000000005457
2018-09-07,1195.86,1200.03,1204.03,1193.28,-0.36,87.87,35.04,124.21,-0.0035726248350309293,-0.11000000000012733
2018-09-10,1195.88,1195.12,1198.92,1191.52,0.0,55.42,25.50,70.9,1.6724225877881298e-05,-0.7400000000000091
2018-09-11,1198.29,1195.73,1200.12,1187.95,0.2,81.84,120.24,35.82,0.0020132244694335954,-0.15000000000009095
2018-09-12,1206.19,1198.93,1209.22,1192.9,0.66,80.89,80.64,67.27,0.006571090985419303,0.6400000000001
2018-09-13,1201.44,1207.3,1213.39,1200.37,-0.39,68.57,51.27,99.78,-0.003945794131858247,1.1099999999999
2018-09-14,1193.71,1201.76,1208.98,1193.13,-0.64,118.31,76.09,133.28,-0.006454732971437545,0.31999999999993634
2018-09-17,1200.93,1193.18,1205.2,1192.97,0.6,91.08,19.12,143.51,0.006030152238526754,-0.5299999999999727
2018-09-18,1198.35,1202.14,1204.28,1196.21,-0.21,105.01,47.58,134.95,-0.002150646022502492,1.2100000000000364
2018-09-19,1203.99,1197.84,1206.53,1197.81,0.47,58.63,16.70,90.54,0.00469543059027322,-0.5099999999999909
2018-09-20,1207.58,1204.16,1209.14,1201.47,0.3,107.93,24.83,165.68,0.0029773157336798937,0.17000000000007276
2018-09-21,1199.55,1207.52,1211.47,1191.97,-0.66,113.79,92.43,119.15,-0.0066718704741050685,-0.05999999999994543
2018-09-24,1198.86,1198.56,1204.48,1194.23,-0.06,143.44,116.19,193.82,-0.0005753812059124781,-0.9900000000000091
2018-09-25,1201.31,1198.84,1203.71,1197.21,0.2,95.44,55.50,125.66,0.0020415227679114758,-0.01999999999998181
2018-09-26,1194.46,1201.23,1202.84,1190.53,-0.57,110.16,7.84,176.65,-0.005718427617405889,-0.07999999999992724
2018-09-27,1182.8,1194.8,1198.94,1181.98,-0.98,73.70,23.20,103.21,-0.009809691412279513,0.33999999999991815
2018-09-28,1192.09,1183.21,1194.0,1180.74,0.79,81.46,15.47,122.57,0.007823560152442788,0.41000000000008185
2018-10-01,1188.47,1192.55,1192.95,1184.95,-0.3,120.77,129.00,100.42,-0.0030413035506549487,0.4600000000000364
2018-10-02,1203.1,1189.2,1208.65,1188.57,1.23,36.01,35.90,29.94,0.012234793459368934,0.7300000000000182
2018-10-03,1197.37,1203.39,1208.77,1196.71,-0.48,94.42,78.44,130.86,-0.004774074146373614,0.290000000000191
2018-10-04,1199.66,1197.35,1207.11,1195.76,0.19,69.01,48.56,87.77,0.0019106984031810165,-0.01999999999998181
2018-10-05,1202.86,1199.41,1206.18,1197.0,0.27,78.22,54.58,110.57,0.002663871178863944,-0.25
2018-10-08,1188.01,1203.14,1204.49,1183.58,-1.23,49.11,35.61,51.97,-0.01242241607956941,0.2800000000002001
2018-10-09,1189.62,1189.01,1192.23,1183.49,0.14,95.88,19.12,143.51,0.0013542899829454144,1.0
2018-10-10,1194.78,1189.59,1195.19,1185.22,0.43,104.20,112.53,101.08,0.004328139620112812,-0.029999999999972715
2018-10-11,1224.33,1195.01,1226.87,1191.3,2.47,130.71,57.01,176.61,0.02443168757910652,0.2300000000000182
2018-10-12,1217.93,1224.17,1224.45,1215.61,-0.52,87.07,31.56,125.06,-0.005241059223807037,-0.15999999999985448
2018-10-15,1226.93,1217.45,1233.65,1217.4,0.74,122.86,47.11,172.89,0.007362418014824981,-0.4800000000000182
2018-10-16,1224.43,1227.12,1232.77,1223.35,-0.2,134.62,105.45,143.92,-0.002039684800871435,0.1899999999998272
2018-10-17,1222.68,1224.08,1229.9,1220.32,-0.14,117.82,18.07,188.41,-0.0014302587936975007,-0.3500000000001364
2018-10-18,1225.75,1222.35,1230.85,1218.78,0.25,127.06,126.67,120.75,0.002507730757148288,-0.3300000000001546
2018-10-19,1226.32,1225.66,1231.07,1223.03,0.05,106.20,48.86,135.86,0.0004649133265091891,-0.08999999999991815
2018-10-22,1222.17,1228.61,1230.18,1220.3,-0.34,83.92,8.81,132.22,-0.0033898475991268346,2.2899999999999636
2018-10-23,1230.49,1222.32,1240.0,1221.72,0.68,108.82,86.79,130.31,0.0067844967616304385,0.14999999999986358
2018-10-24,1234.22,1231.06,1234.27,1225.74,0.3,127.58,63.59,204.6,0.0030267275643533474,0.5699999999999363
2018-10-25,1232.23,1234.59,1239.85,1228.08,-0.16,141.05,127.83,135.06,-0.0016136556036495803,0.36999999999989086
2018-10-26,1233.59,1232.24,1243.73,1229.8,0.11,159.10,89.47,196.75,0.0011030814397665685,0.009999999999990905
2018-10-29,1229.74,1234.16,1235.79,1224.45,-0.31,94.36,69.32,99.11,-0.003125852512531514,0.5700000000001637
2018-10-30,1223.44,1230.17,1231.45,1220.22,-0.51,109.74,89.14,114.91,-0.005136201868426257,0.43000000000006366
2018-10-31,1214.54,1223.0,1223.7,1211.92,-0.73,81.53,102.66,114.18,-0.007301158775650484,-0.44000000000005457
2018-11-01,1233.24,1215.2,1237.83,1214.84,1.54,101.45,61.56,117.37,0.015279448160764583,0.6600000000000819
2018-11-02,1232.89,1234.04,1236.79,1229.85,-0.03,103.39,31.72,158.72,-0.00028384554127305894,0.7999999999999545
2018-11-05,1231.3,1233.36,1235.46,1226.88,-0.13,114.68,35.18,176.05,-0.0012904850848832366,0.4699999999997999
2018-11-06,1226.8,1231.66,1236.31,1223.41,-0.37,62.59,35.65,81.78,-0.003661368558729372,0.36000000000012733
2018-11-07,1226.11,1227.24,1236.23,1223.31,-0.06,140.43,32.94,206.07,-0.0005625970934112795,0.44000000000005457
2018-11-08,1223.54,1225.99,1227.05,1219.63,-0.21,60.82,64.67,60.69,-0.002098259704782394,-0.11999999999989086
2018-11-09,1209.6,1223.88,1223.97,1206.52,-1.14,114.37,118.24,126.81,-0.011458570016634313,0.3400000000001455
2018-11-12,1200.65,1209.46,1211.45,1200.18,-0.74,42.74,63.92,26.66,-0.007426649630944903,-0.13999999999987267
2018-11-13,1202.35,1200.96,1205.57,1196.29,0.14,142.28,97.52,162.68,0.0014148982801561246,0.30999999999994543
2018-11-14,1210.91,1202.26,1216.33,1197.12,0.71,33.38,24.95,34.69,0.00709416797199899,-0.08999999999991815
2018-11-15,1213.0,1210.87,1216.36,1207.56,0.17,106.86,57.36,157.2,0.001724486897571612,-0.040000000000190994
2018-11-16,1221.47,1213.02,1225.37,1212.48,0.7,44.55,24.22,67.35,0.006958421484890664,0.01999999999998181
2018-11-19,1224.05,1221.76,1225.26,1217.52,0.21,55.67,37.00,61.73,0.002109981482207986,0.2899999999999636
2018-11-20,1221.55,1224.37,1229.17,1219.67,-0.2,58.04,24.80,89.63,-0.0020444887723418048,0.31999999999993634
2018-11-21,1226.02,1221.55,1230.15,1219.23,0.37,84.63,72.31,113.93,0.003652606437993814,0.0
2018-11-22,1227.45,1226.69,1229.8,1225.3,0.12,58.46,0.00,97.22,0.0011656960646996462,0.6700000000000728
2018-11-23,1223.19,1227.33,1229.27,1220.53,-0.35,135.30,95.72,174.2,-0.003476646338025027,-0.12000000000011823
2018-11-26,1222.37,1224.0,1228.13,1221.14,-0.07,101.26,105.75,112.27,-0.0006706030771931667,0.8099999999999454
2018-11-27,1214.69,1222.65,1225.6,1211.74,-0.63,129.90,92.50,162.03,-0.006302697039331489,0.2800000000002001
2018-11-28,1221.11,1214.64,1226.32,1210.73,0.53,100.89,50.29,146.81,0.00527138095597539,-0.049999999999954525
2018-11-29,1223.99,1221.43,1229.35,1220.49,0.24,96.02,63.81,119.76,0.002355732961330602,0.3200000000001637
2018-11-30,1221.97,1223.97,1225.65,1216.24,-0.17,142.19,30.65,223.68,-0.001651703592237286,-0.01999999999998181
2018-12-03,1231.08,1223.12,1234.94,1221.09,0.75,50.19,45.49,45.53,0.007427522375602156,1.1499999999998636
2018-12-04,1238.55,1231.35,1242.24,1230.41,0.61,99.66,37.85,134.17,0.006049507643925599,0.2699999999999818
2018-12-05,1237.56,1238.54,1239.35,1232.96,-0.08,103.39,24.74,151.31,-0.000799641415569279,-0.009999999999990905
2018-12-06,1237.99,1237.87,1244.7,1234.64,0.03,131.28,113.42,160.1,0.0003473975515135682,0.30999999999994543
2018-12-07,1248.1,1238.32,1250.42,1237.49,0.82,196.08,124.77,235.9,0.008133298256916471,0.32999999999992724
2018-12-10,1244.59,1250.43,1250.62,1241.21,-0.28,90.95,28.63,135.34,-0.00281623653151593,2.3300000000001546
2018-12-11,1242.94,1244.53,1249.62,1240.55,-0.13,95.39,60.51,122.58,-0.0013266173609869523,-0.05999999999994543
2018-12-12,1245.8,1243.25,1247.56,1241.95,0.23,85.98,54.14,112.89,0.0022983527881400715,0.30999999999994543
2018-12-13,1242.46,1246.02,1247.13,1240.23,-0.27,132.15,114.18,131.86,-0.0026846085264258476,0.22000000000002728
2018-12-14,1238.21,1242.41,1243.11,1232.48,-0.34,120.08,99.07,144.61,-0.003426497001397272,-0.049999999999954525
2018-12-17,1245.91,1237.25,1248.18,1235.47,0.62,72.80,51.84,86.48,0.006199398306735417,-0.9600000000000364
2018-12-18,1249.38,1246.01,1250.36,1244.44,0.28,72.22,38.40,88.08,0.0027812416486999113,0.09999999999990905
2018-12-19,1243.39,1249.67,1258.41,1241.54,-0.48,62.33,26.63,81.45,-0.004805907908971731,0.2899999999999636
2018-12-20,1260.14,1243.7,1266.79,1242.89,1.35,162.69,108.13,195.41,0.013381305545567199,0.30999999999994543
2018-12-21,1256.01,1260.1,1262.84,1253.37,-0.33,210.32,157.26,247.76,-0.003282796104363919,-0.040000000000190994
2018-12-24,1269.13,1259.09,1270.13,1258.34,1.04,111.24,123.22,92.5,0.010391596555987195,3.0799999999999272
2018-12-26,1266.98,1270.33,1279.14,1264.34,-0.17,63.10,62.90,52.47,-0.0016955104589788845,1.199999999999818
